observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafNumber	leafLaminaFreshWeight	leafArea	cellDivisionZoneLengthLeaf	leafFreshWeight	leafWidth	shootFreshWeight	leafLength	finalLeafLength	shootDryWeight
P_8497	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z										3.86
P_8497	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z							46.83			
P_8498	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z				10600.00						
P_8498	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								142.00		
P_8498	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								213.00		
P_8498	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-04T07:20:00Z								293.00		
P_8499	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z				11900.00						
P_8499	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								150.00		
P_8499	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								218.00		
P_8499	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-04T07:20:00Z								293.00		
P_8500	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-01T07:15:00Z								190.00		
P_8500	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								285.00		
P_8500	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								377.00		
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z									816.00	
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z			90.56							
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z					4.95					
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z		1.85								
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								194.00		
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								283.00		
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-04T07:20:00Z								370.00		
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-05T08:05:00Z								473.00		
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-06T07:20:00Z								578.00		
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-09T07:10:00Z								777.00		
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-10T06:45:00Z								791.00		
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-11T13:50:00Z								804.00		
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-12T06:30:00Z								814.00		
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z								814.00		
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z	9.00									
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z						2.35				
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z										4.04
P_8501	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z							46.38			
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z									898.00	
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z			119.14							
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z					6.07					
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z		2.40								
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-04T07:20:00Z								210.00		
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-05T08:05:00Z								288.00		
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-06T07:20:00Z								366.00		
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-09T07:10:00Z								647.00		
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-10T06:45:00Z								741.00		
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-11T13:50:00Z								820.00		
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-12T06:30:00Z								841.00		
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z								870.00		
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z	7.00									
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z						2.82				
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z										2.27
P_8502	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z							27.48			
P_8503	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								160.00		
P_8503	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								246.00		
P_8503	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-04T07:20:00Z								323.00		
P_8503	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-05T08:05:00Z								492.00		
P_8503	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-06T07:20:00Z								559.00		
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z									835.00	
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z			102.39							
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z					5.49					
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z		2.46								
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								202.00		
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								297.00		
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-04T07:20:00Z								389.00		
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-05T08:05:00Z								477.00		
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-06T07:20:00Z								567.00		
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-09T07:10:00Z								788.00		
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-10T06:45:00Z								802.00		
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-11T13:50:00Z								820.00		
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-12T06:30:00Z								826.00		
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z								830.00		
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z	9.00									
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z						2.24				
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z										2.95
P_8504	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z							38.83			
P_8505	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								122.00		
P_8505	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								180.00		
P_8505	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-04T07:20:00Z								244.00		
P_8506	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								112.00		
P_8506	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								167.00		
P_8506	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-04T07:20:00Z								230.00		
P_8506	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-05T08:05:00Z								305.00		
P_8506	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-06T07:20:00Z								387.00		
P_8506	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-09T07:10:00Z								592.00		
P_8506	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-10T06:45:00Z								620.00		
P_8506	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-11T13:50:00Z								643.00		
P_8506	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-12T06:30:00Z								646.00		
P_8506	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-13T07:15:00Z								645.00		
P_8507	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								152.00		
P_8507	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								232.00		
P_8507	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-04T07:20:00Z								307.00		
P_8508	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-01T07:15:00Z								138.00		
P_8508	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								210.00		
P_8508	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								292.00		
P_8509	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								165.00		
P_8509	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								237.00		
P_8509	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-04T07:20:00Z								317.00		
P_8510	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-01T07:15:00Z								135.00		
P_8510	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								195.00		
P_8510	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								257.00		
P_8511	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-02T07:00:00Z								182.00		
P_8511	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-03T07:40:00Z								266.00		
P_8511	NA	NA	NA	Zea_VIB_CML91RIL8way___205	CML91 RIL 8-way 	205	NA	2012-07-04T07:20:00Z								346.00		
P_8520	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-02T07:00:00Z								130.00		
P_8520	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								182.00		
P_8520	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								214.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z									720.00	
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z			69.17							
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z					3.58					
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z		1.35								
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-01T07:15:00Z								121.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-02T07:00:00Z								176.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								238.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								306.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								392.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-06T07:20:00Z								465.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-09T07:10:00Z								678.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-10T06:45:00Z								704.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-11T13:50:00Z								716.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-12T06:30:00Z								719.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z								728.00		
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z	8.00									
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z						1.98				
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z										1.90
P_8521	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z							23.72			
P_8522	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z				10400.00						
P_8522	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-02T07:00:00Z								120.00		
P_8522	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								176.00		
P_8522	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								237.00		
P_8523	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z				9550.00						
P_8523	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-02T07:00:00Z								136.00		
P_8523	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								191.00		
P_8523	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								248.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z									827.00	
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z			78.73							
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z					4.68					
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z		1.62								
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-01T07:15:00Z								115.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-02T07:00:00Z								169.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								244.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								317.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								404.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-06T07:20:00Z								485.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-09T07:10:00Z								732.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-10T06:45:00Z								767.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-11T13:50:00Z								803.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-12T06:30:00Z								813.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z								840.00		
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z	8.00									
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z						2.06				
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z										2.34
P_8524	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z							29.22			
P_8525	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								120.00		
P_8525	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								180.00		
P_8525	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								331.00		
P_8526	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z				9800.00						
P_8526	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-02T07:00:00Z								125.00		
P_8526	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								179.00		
P_8526	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								236.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z									762.00	
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z			75.78							
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z					4.68					
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z		1.60								
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-01T07:15:00Z								147.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-02T07:00:00Z								218.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								300.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								375.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								461.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-06T07:20:00Z								543.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-09T07:10:00Z								720.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-10T06:45:00Z								740.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-11T13:50:00Z								759.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-12T06:30:00Z								758.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z								762.00		
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z	9.00									
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z						2.13				
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z										3.52
P_8527	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z							42.01			
P_8528	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-02T07:00:00Z								132.00		
P_8528	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								179.00		
P_8528	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								236.00		
P_8529	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								110.00		
P_8529	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								156.00		
P_8529	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								215.00		
P_8530	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								128.00		
P_8530	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								180.00		
P_8530	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								238.00		
P_8531	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								138.00		
P_8531	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								201.00		
P_8531	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								272.00		
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z									740.00	
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z			82.46							
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z					4.03					
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z		1.76								
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-03T07:40:00Z								122.00		
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-04T07:20:00Z								178.00		
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-05T08:05:00Z								244.00		
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-06T07:20:00Z								311.00		
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-09T07:10:00Z								542.00		
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-10T06:45:00Z								598.00		
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-11T13:50:00Z								680.00		
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-12T06:30:00Z								692.00		
P_8532	NA	NA	NA	Zea_VIB_F7RIL8way___203	F7 RIL 8-way 	203	NA	2012-07-13T07:15:00Z								705.00		
