observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ht	rj	prec	r	rdt	ps
2858941-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA				95		
2858941-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA					79,3	
2858941-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA	82,5					
2858941-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA			131			
2858941-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA						74,8
2858941-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA						
2858965-2011	gnpis.lot:'DI11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FSVkVMOA==	DI11004	DI11004	2011	NA				98,1		
2858965-2011	gnpis.lot:'DI11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FSVkVMOA==	DI11004	DI11004	2011	NA					81,8	
2858965-2011	gnpis.lot:'DI11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FSVkVMOA==	DI11004	DI11004	2011	NA	75					
2858965-2011	gnpis.lot:'DI11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FSVkVMOA==	DI11004	DI11004	2011	NA			138			
2858965-2011	gnpis.lot:'DI11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FSVkVMOA==	DI11004	DI11004	2011	NA						75,8
2858965-2011	gnpis.lot:'DI11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FSVkVMOA==	DI11004	DI11004	2011	NA						
2858982-2011	gnpis.lot:'Altigo'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZDWUJHTQ==	ALTIGO	29843	2011	NA				104,4		
2858982-2011	gnpis.lot:'Altigo'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZDWUJHTQ==	ALTIGO	29843	2011	NA					81	
2858982-2011	gnpis.lot:'Altigo'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZDWUJHTQ==	ALTIGO	29843	2011	NA						
2858982-2011	gnpis.lot:'Altigo'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZDWUJHTQ==	ALTIGO	29843	2011	NA						
2858982-2011	gnpis.lot:'Altigo'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZDWUJHTQ==	ALTIGO	29843	2011	NA						
2858982-2011	gnpis.lot:'Altigo'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZDWUJHTQ==	ALTIGO	29843	2011	NA		1				
2859008-2011	gnpis.lot:'RE10029'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGNVRDNw==	RE10029	RE10029	2011	NA				96,8		
2859008-2011	gnpis.lot:'RE10029'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGNVRDNw==	RE10029	RE10029	2011	NA					75,1	
2859008-2011	gnpis.lot:'RE10029'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGNVRDNw==	RE10029	RE10029	2011	NA						
2859008-2011	gnpis.lot:'RE10029'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGNVRDNw==	RE10029	RE10029	2011	NA						
2859008-2011	gnpis.lot:'RE10029'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGNVRDNw==	RE10029	RE10029	2011	NA						
2859008-2011	gnpis.lot:'RE10029'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGNVRDNw==	RE10029	RE10029	2011	NA		1				
2858974-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA				109,9		
2858974-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA					85,2	
2858974-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA						
2858974-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA						
2858974-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA						
2858974-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA		1				
2859001-2011	gnpis.lot:'CF10011'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lGU0hBOA==	CF10011	CF10011	2011	NA				94,8		
2859001-2011	gnpis.lot:'CF10011'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lGU0hBOA==	CF10011	CF10011	2011	NA					79,1	
2859001-2011	gnpis.lot:'CF10011'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lGU0hBOA==	CF10011	CF10011	2011	NA	85					
2859001-2011	gnpis.lot:'CF10011'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lGU0hBOA==	CF10011	CF10011	2011	NA			132			
2859001-2011	gnpis.lot:'CF10011'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lGU0hBOA==	CF10011	CF10011	2011	NA						77,7
2859001-2011	gnpis.lot:'CF10011'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lGU0hBOA==	CF10011	CF10011	2011	NA						
2858994-2011	gnpis.lot:'DI11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHMFNJTg==	DI11006	DI11006	2011	NA				99,3		
2858994-2011	gnpis.lot:'DI11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHMFNJTg==	DI11006	DI11006	2011	NA					76,9	
2858994-2011	gnpis.lot:'DI11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHMFNJTg==	DI11006	DI11006	2011	NA						
2858994-2011	gnpis.lot:'DI11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHMFNJTg==	DI11006	DI11006	2011	NA						
2858994-2011	gnpis.lot:'DI11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHMFNJTg==	DI11006	DI11006	2011	NA						
2858994-2011	gnpis.lot:'DI11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hHMFNJTg==	DI11006	DI11006	2011	NA		1				
2859003-2011	gnpis.lot:'RE10049'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hGQU83Uw==	RE10049	RE10049	2011	NA				97,8		
2859003-2011	gnpis.lot:'RE10049'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hGQU83Uw==	RE10049	RE10049	2011	NA					81,6	
2859003-2011	gnpis.lot:'RE10049'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hGQU83Uw==	RE10049	RE10049	2011	NA	87,5					
2859003-2011	gnpis.lot:'RE10049'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hGQU83Uw==	RE10049	RE10049	2011	NA			136,5			
2859003-2011	gnpis.lot:'RE10049'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hGQU83Uw==	RE10049	RE10049	2011	NA						77,5
2859003-2011	gnpis.lot:'RE10049'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hGQU83Uw==	RE10049	RE10049	2011	NA						
2858969-2011	gnpis.lot:'DI11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hVV1hZTA==	DI11002	DI11002	2011	NA				103		
2858969-2011	gnpis.lot:'DI11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hVV1hZTA==	DI11002	DI11002	2011	NA					85,9	
2858969-2011	gnpis.lot:'DI11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hVV1hZTA==	DI11002	DI11002	2011	NA	87,5					
2858969-2011	gnpis.lot:'DI11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hVV1hZTA==	DI11002	DI11002	2011	NA			133			
2858969-2011	gnpis.lot:'DI11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hVV1hZTA==	DI11002	DI11002	2011	NA						75,4
2858969-2011	gnpis.lot:'DI11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hVV1hZTA==	DI11002	DI11002	2011	NA						
2858940-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA				96,7		
2858940-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA					74,9	
2858940-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA						
2858940-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA						
2858940-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA						
2858940-2011	gnpis.lot:'Premio'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVZQjQ0Sw==	PREMIO	29855	2011	NA		1				
2858950-2011	gnpis.lot:'CF10004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5VUFINg==	CF10004	CF10004	2011	NA				87,5		
2858950-2011	gnpis.lot:'CF10004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5VUFINg==	CF10004	CF10004	2011	NA					67,8	
2858950-2011	gnpis.lot:'CF10004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5VUFINg==	CF10004	CF10004	2011	NA						
2858950-2011	gnpis.lot:'CF10004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5VUFINg==	CF10004	CF10004	2011	NA						
2858950-2011	gnpis.lot:'CF10004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5VUFINg==	CF10004	CF10004	2011	NA						
2858950-2011	gnpis.lot:'CF10004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0k5VUFINg==	CF10004	CF10004	2011	NA		1				
2859013-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA				102,4		
2859013-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA					85,4	
2859013-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA	85					
2859013-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA			136			
2859013-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA						75,6
2859013-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA						
2858944-2011	gnpis.lot:'CF10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDOVhFRg==	CF10042	CF10042	2011	NA				106,1		
2858944-2011	gnpis.lot:'CF10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDOVhFRg==	CF10042	CF10042	2011	NA					82,3	
2858944-2011	gnpis.lot:'CF10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDOVhFRg==	CF10042	CF10042	2011	NA						
2858944-2011	gnpis.lot:'CF10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDOVhFRg==	CF10042	CF10042	2011	NA						
2858944-2011	gnpis.lot:'CF10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDOVhFRg==	CF10042	CF10042	2011	NA						
2858944-2011	gnpis.lot:'CF10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDOVhFRg==	CF10042	CF10042	2011	NA		1				
2858980-2011	gnpis.lot:'AO11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0s0RFBCSA==	AO11004	AO11004	2011	NA				93,4		
2858980-2011	gnpis.lot:'AO11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0s0RFBCSA==	AO11004	AO11004	2011	NA					72,4	
2858980-2011	gnpis.lot:'AO11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0s0RFBCSA==	AO11004	AO11004	2011	NA						
2858980-2011	gnpis.lot:'AO11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0s0RFBCSA==	AO11004	AO11004	2011	NA						
2858980-2011	gnpis.lot:'AO11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0s0RFBCSA==	AO11004	AO11004	2011	NA						
2858980-2011	gnpis.lot:'AO11004'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0s0RFBCSA==	AO11004	AO11004	2011	NA		1				
2859016-2011	gnpis.lot:'EM10073'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0QxSE9EVw==	EM10073	EM10073	2011	NA				96,1		
2859016-2011	gnpis.lot:'EM10073'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0QxSE9EVw==	EM10073	EM10073	2011	NA					74,5	
2859016-2011	gnpis.lot:'EM10073'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0QxSE9EVw==	EM10073	EM10073	2011	NA						
2859016-2011	gnpis.lot:'EM10073'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0QxSE9EVw==	EM10073	EM10073	2011	NA						
2859016-2011	gnpis.lot:'EM10073'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0QxSE9EVw==	EM10073	EM10073	2011	NA						
2859016-2011	gnpis.lot:'EM10073'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0QxSE9EVw==	EM10073	EM10073	2011	NA		1				
2858988-2011	gnpis.lot:'AO11003'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBQTU5KMQ==	AO11003	AO11003	2011	NA				94,6		
2858988-2011	gnpis.lot:'AO11003'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBQTU5KMQ==	AO11003	AO11003	2011	NA					73,3	
2858988-2011	gnpis.lot:'AO11003'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBQTU5KMQ==	AO11003	AO11003	2011	NA						
2858988-2011	gnpis.lot:'AO11003'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBQTU5KMQ==	AO11003	AO11003	2011	NA						
2858988-2011	gnpis.lot:'AO11003'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBQTU5KMQ==	AO11003	AO11003	2011	NA						
2858988-2011	gnpis.lot:'AO11003'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBQTU5KMQ==	AO11003	AO11003	2011	NA		1,5				
2858942-2011	gnpis.lot:'CF10044'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZBTEk2Tg==	CF10044	CF10044	2011	NA				98,3		
2858942-2011	gnpis.lot:'CF10044'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZBTEk2Tg==	CF10044	CF10044	2011	NA					76,2	
2858942-2011	gnpis.lot:'CF10044'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZBTEk2Tg==	CF10044	CF10044	2011	NA						
2858942-2011	gnpis.lot:'CF10044'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZBTEk2Tg==	CF10044	CF10044	2011	NA						
2858942-2011	gnpis.lot:'CF10044'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZBTEk2Tg==	CF10044	CF10044	2011	NA						
2858942-2011	gnpis.lot:'CF10044'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZBTEk2Tg==	CF10044	CF10044	2011	NA		1				
2858984-2011	gnpis.lot:'CF10039'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzREU0dZNA==	CF10039	CF10039	2011	NA				104,8		
2858984-2011	gnpis.lot:'CF10039'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzREU0dZNA==	CF10039	CF10039	2011	NA					81,3	
2858984-2011	gnpis.lot:'CF10039'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzREU0dZNA==	CF10039	CF10039	2011	NA						
2858984-2011	gnpis.lot:'CF10039'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzREU0dZNA==	CF10039	CF10039	2011	NA						
2858984-2011	gnpis.lot:'CF10039'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzREU0dZNA==	CF10039	CF10039	2011	NA						
2858984-2011	gnpis.lot:'CF10039'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzREU0dZNA==	CF10039	CF10039	2011	NA		1,5				
2859012-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA				104		
2859012-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA					80,6	
2859012-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA						
2859012-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA						
2859012-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA						
2859012-2011	gnpis.lot:'RE10042'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVBUE9IQw==	RE10042	37832	2011	NA		1				
2858938-2011	gnpis.lot:'Barok'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ozTU5ZRg==	BAROK	32101	2011	NA				101		
2858938-2011	gnpis.lot:'Barok'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ozTU5ZRg==	BAROK	32101	2011	NA					78,3	
2858938-2011	gnpis.lot:'Barok'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ozTU5ZRg==	BAROK	32101	2011	NA						
2858938-2011	gnpis.lot:'Barok'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ozTU5ZRg==	BAROK	32101	2011	NA						
2858938-2011	gnpis.lot:'Barok'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ozTU5ZRg==	BAROK	32101	2011	NA						
2858938-2011	gnpis.lot:'Barok'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ozTU5ZRg==	BAROK	32101	2011	NA		1				
2858975-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA				105,2		
2858975-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA					87,7	
2858975-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA	87,5					
2858975-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA			131			
2858975-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA						71,2
2858975-2011	gnpis.lot:'AO11006'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lBUEpCTg==	AO11006	AO11006	2011	NA						
2858997-2011	gnpis.lot:'RE10040'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1UwQVdLUA==	RE10040	37214	2011	NA				100,7		
2858997-2011	gnpis.lot:'RE10040'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1UwQVdLUA==	RE10040	37214	2011	NA					84	
2858997-2011	gnpis.lot:'RE10040'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1UwQVdLUA==	RE10040	37214	2011	NA	82,5					
2858997-2011	gnpis.lot:'RE10040'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1UwQVdLUA==	RE10040	37214	2011	NA			137			
2858997-2011	gnpis.lot:'RE10040'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1UwQVdLUA==	RE10040	37214	2011	NA						74,8
2858997-2011	gnpis.lot:'RE10040'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1UwQVdLUA==	RE10040	37214	2011	NA						
2858990-2011	gnpis.lot:'EM10241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLT0RRSg==	EM10241	EM10241	2011	NA				97,6		
2858990-2011	gnpis.lot:'EM10241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLT0RRSg==	EM10241	EM10241	2011	NA					75,6	
2858990-2011	gnpis.lot:'EM10241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLT0RRSg==	EM10241	EM10241	2011	NA						
2858990-2011	gnpis.lot:'EM10241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLT0RRSg==	EM10241	EM10241	2011	NA						
2858990-2011	gnpis.lot:'EM10241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLT0RRSg==	EM10241	EM10241	2011	NA						
2858990-2011	gnpis.lot:'EM10241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FLT0RRSg==	EM10241	EM10241	2011	NA		1				
2858993-2011	gnpis.lot:'RE10043'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FJTDBUUg==	RE10043	RE10043	2011	NA				100		
2858993-2011	gnpis.lot:'RE10043'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FJTDBUUg==	RE10043	RE10043	2011	NA					83,4	
2858993-2011	gnpis.lot:'RE10043'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FJTDBUUg==	RE10043	RE10043	2011	NA	82,5					
2858993-2011	gnpis.lot:'RE10043'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FJTDBUUg==	RE10043	RE10043	2011	NA			136			
2858993-2011	gnpis.lot:'RE10043'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FJTDBUUg==	RE10043	RE10043	2011	NA						76,4
2858993-2011	gnpis.lot:'RE10043'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FJTDBUUg==	RE10043	RE10043	2011	NA						
2859004-2011	gnpis.lot:'AO11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZSVNQTA==	AO11002	37244	2011	NA				106,9		
2859004-2011	gnpis.lot:'AO11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZSVNQTA==	AO11002	37244	2011	NA					82,9	
2859004-2011	gnpis.lot:'AO11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZSVNQTA==	AO11002	37244	2011	NA						
2859004-2011	gnpis.lot:'AO11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZSVNQTA==	AO11002	37244	2011	NA						
2859004-2011	gnpis.lot:'AO11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZSVNQTA==	AO11002	37244	2011	NA						
2859004-2011	gnpis.lot:'AO11002'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0lZSVNQTA==	AO11002	37244	2011	NA		1,5				
2858976-2011	gnpis.lot:'RE10039'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05TWjA5Qw==	RE10039	37668	2011	NA				99,5		
2858976-2011	gnpis.lot:'RE10039'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05TWjA5Qw==	RE10039	37668	2011	NA					77,1	
2858976-2011	gnpis.lot:'RE10039'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05TWjA5Qw==	RE10039	37668	2011	NA						
