observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	vr	rb	ht	oid	rj	prec	r	rdt	ps
2826470-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA							149,8		
2826470-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA								63	
2826470-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA			85						
2826470-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA						129			
2826470-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA									60,2
2826470-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA	2								
2826470-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA				1					
2826470-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA		4,5							
2826470-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA					1				
2826401-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA							101,3		
2826401-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA								92,5	
2826401-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA			85						
2826401-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA						125,5			
2826401-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA									73,5
2826401-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA	6,5								
2826401-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA									
2826401-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA									
2826401-2007	gnpis.lot:'RE06097'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1gwRlNKNg==	RE06097	36812	2007	NA									
2826466-2007	gnpis.lot:'RE06106'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEwNg==	RE06106	RE06106	2007	NA							129,7		
2826466-2007	gnpis.lot:'RE06106'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEwNg==	RE06106	RE06106	2007	NA								54,6	
2826466-2007	gnpis.lot:'RE06106'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEwNg==	RE06106	RE06106	2007	NA			85						
2826466-2007	gnpis.lot:'RE06106'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEwNg==	RE06106	RE06106	2007	NA						120			
2826466-2007	gnpis.lot:'RE06106'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEwNg==	RE06106	RE06106	2007	NA									56,2
2826466-2007	gnpis.lot:'RE06106'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEwNg==	RE06106	RE06106	2007	NA	7,5								
2826466-2007	gnpis.lot:'RE06106'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEwNg==	RE06106	RE06106	2007	NA				1					
2826466-2007	gnpis.lot:'RE06106'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEwNg==	RE06106	RE06106	2007	NA		7,5							
2826466-2007	gnpis.lot:'RE06106'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEwNg==	RE06106	RE06106	2007	NA					1				
2826459-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA							105,9		
2826459-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA								96,7	
2826459-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA			77,5						
2826459-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA						122			
2826459-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA									73,2
2826459-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA	2,5								
2826459-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA									
2826459-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA									
2826459-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA									
2826479-2007	gnpis.lot:'CF06235'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIzNQ==	CF06235	CF06235	2007	NA							89,1		
2826479-2007	gnpis.lot:'CF06235'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIzNQ==	CF06235	CF06235	2007	NA								81,4	
2826479-2007	gnpis.lot:'CF06235'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIzNQ==	CF06235	CF06235	2007	NA			90						
2826479-2007	gnpis.lot:'CF06235'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIzNQ==	CF06235	CF06235	2007	NA						134,5			
2826479-2007	gnpis.lot:'CF06235'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIzNQ==	CF06235	CF06235	2007	NA									73,6
2826479-2007	gnpis.lot:'CF06235'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIzNQ==	CF06235	CF06235	2007	NA	1								
2826479-2007	gnpis.lot:'CF06235'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIzNQ==	CF06235	CF06235	2007	NA									
2826479-2007	gnpis.lot:'CF06235'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIzNQ==	CF06235	CF06235	2007	NA									
2826479-2007	gnpis.lot:'CF06235'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIzNQ==	CF06235	CF06235	2007	NA									
2826485-2007	gnpis.lot:'CF06277'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Nw==	CF06277	CF06277	2007	NA							100,3		
2826485-2007	gnpis.lot:'CF06277'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Nw==	CF06277	CF06277	2007	NA								91,6	
2826485-2007	gnpis.lot:'CF06277'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Nw==	CF06277	CF06277	2007	NA			100						
2826485-2007	gnpis.lot:'CF06277'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Nw==	CF06277	CF06277	2007	NA						137			
2826485-2007	gnpis.lot:'CF06277'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Nw==	CF06277	CF06277	2007	NA									77,4
2826485-2007	gnpis.lot:'CF06277'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Nw==	CF06277	CF06277	2007	NA	1								
2826485-2007	gnpis.lot:'CF06277'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Nw==	CF06277	CF06277	2007	NA									
2826485-2007	gnpis.lot:'CF06277'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Nw==	CF06277	CF06277	2007	NA									
2826485-2007	gnpis.lot:'CF06277'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI3Nw==	CF06277	CF06277	2007	NA									
2826415-2007	gnpis.lot:'EM06305'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwNQ==	EM06305	EM06305	2007	NA							98,3		
2826415-2007	gnpis.lot:'EM06305'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwNQ==	EM06305	EM06305	2007	NA								89,8	
2826415-2007	gnpis.lot:'EM06305'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwNQ==	EM06305	EM06305	2007	NA			82,5						
2826415-2007	gnpis.lot:'EM06305'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwNQ==	EM06305	EM06305	2007	NA						123			
2826415-2007	gnpis.lot:'EM06305'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwNQ==	EM06305	EM06305	2007	NA									74,1
2826415-2007	gnpis.lot:'EM06305'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwNQ==	EM06305	EM06305	2007	NA	1								
2826415-2007	gnpis.lot:'EM06305'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwNQ==	EM06305	EM06305	2007	NA									
2826415-2007	gnpis.lot:'EM06305'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwNQ==	EM06305	EM06305	2007	NA									
2826415-2007	gnpis.lot:'EM06305'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwNQ==	EM06305	EM06305	2007	NA									
2826422-2007	gnpis.lot:'CF06225'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIyNQ==	CF06225	CF06225	2007	NA							99,4		
2826422-2007	gnpis.lot:'CF06225'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIyNQ==	CF06225	CF06225	2007	NA								41,8	
2826422-2007	gnpis.lot:'CF06225'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIyNQ==	CF06225	CF06225	2007	NA			82,5						
2826422-2007	gnpis.lot:'CF06225'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIyNQ==	CF06225	CF06225	2007	NA						134			
2826422-2007	gnpis.lot:'CF06225'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIyNQ==	CF06225	CF06225	2007	NA									58
2826422-2007	gnpis.lot:'CF06225'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIyNQ==	CF06225	CF06225	2007	NA	2,5								
2826422-2007	gnpis.lot:'CF06225'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIyNQ==	CF06225	CF06225	2007	NA				1					
2826422-2007	gnpis.lot:'CF06225'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIyNQ==	CF06225	CF06225	2007	NA		8,5							
2826422-2007	gnpis.lot:'CF06225'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjIyNQ==	CF06225	CF06225	2007	NA					1				
2826471-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA							96,7		
2826471-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA								88,3	
2826471-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA			82,5						
2826471-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA						129			
2826471-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA									71,8
2826471-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA	1								
2826471-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA									
2826471-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA									
2826471-2007	gnpis.lot:'EM06307'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBDUDhSVw==	EM06307	36818	2007	NA									
2826440-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA							160,7		
2826440-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA								67,7	
2826440-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA			80						
2826440-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA						134			
2826440-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA									69,6
2826440-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA	1								
2826440-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA				1					
2826440-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA		3							
2826440-2007	gnpis.lot:'DI07015'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NXNk1QRQ==	DI07015	37273	2007	NA					1,5				
2826458-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA							115,3		
2826458-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA								48,5	
2826458-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA			38						
2826458-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA						130,5			
2826458-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA									59,3
2826458-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA	2,5								
2826458-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA				1					
2826458-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA		1							
2826458-2007	gnpis.lot:'Gorecki'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6R29yZWNraQ==	Gorecki	Gorecki	2007	NA					4,5				
2826420-2007	gnpis.lot:'Koreli'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZQREhXTQ==	KORELI	29814	2007	NA							128,1		
2826420-2007	gnpis.lot:'Koreli'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZQREhXTQ==	KORELI	29814	2007	NA								53,9	
2826420-2007	gnpis.lot:'Koreli'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZQREhXTQ==	KORELI	29814	2007	NA			90						
2826420-2007	gnpis.lot:'Koreli'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZQREhXTQ==	KORELI	29814	2007	NA						132			
2826420-2007	gnpis.lot:'Koreli'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZQREhXTQ==	KORELI	29814	2007	NA									66,8
2826420-2007	gnpis.lot:'Koreli'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZQREhXTQ==	KORELI	29814	2007	NA	4								
2826420-2007	gnpis.lot:'Koreli'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZQREhXTQ==	KORELI	29814	2007	NA				1,5					
2826420-2007	gnpis.lot:'Koreli'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZQREhXTQ==	KORELI	29814	2007	NA		4							
2826420-2007	gnpis.lot:'Koreli'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZQREhXTQ==	KORELI	29814	2007	NA					4				
2826487-2007	gnpis.lot:'EM06233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBNFI4Qg==	EM06233	36799	2007	NA							107,4		
2826487-2007	gnpis.lot:'EM06233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBNFI4Qg==	EM06233	36799	2007	NA								98	
2826487-2007	gnpis.lot:'EM06233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBNFI4Qg==	EM06233	36799	2007	NA			85						
2826487-2007	gnpis.lot:'EM06233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBNFI4Qg==	EM06233	36799	2007	NA						120			
2826487-2007	gnpis.lot:'EM06233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBNFI4Qg==	EM06233	36799	2007	NA									75,1
2826487-2007	gnpis.lot:'EM06233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBNFI4Qg==	EM06233	36799	2007	NA	4								
2826487-2007	gnpis.lot:'EM06233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBNFI4Qg==	EM06233	36799	2007	NA									
2826487-2007	gnpis.lot:'EM06233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBNFI4Qg==	EM06233	36799	2007	NA									
2826487-2007	gnpis.lot:'EM06233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NBNFI4Qg==	EM06233	36799	2007	NA									
2826429-2007	gnpis.lot:'Apache'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1Y4V1JIWQ==	APACHE	13481	2007	NA							102,7		
2826429-2007	gnpis.lot:'Apache'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1Y4V1JIWQ==	APACHE	13481	2007	NA								93,8	
2826429-2007	gnpis.lot:'Apache'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1Y4V1JIWQ==	APACHE	13481	2007	NA			77,5						
2826429-2007	gnpis.lot:'Apache'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1Y4V1JIWQ==	APACHE	13481	2007	NA						123,5			
2826429-2007	gnpis.lot:'Apache'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1Y4V1JIWQ==	APACHE	13481	2007	NA									74,6
2826429-2007	gnpis.lot:'Apache'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1Y4V1JIWQ==	APACHE	13481	2007	NA	1								
2826429-2007	gnpis.lot:'Apache'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1Y4V1JIWQ==	APACHE	13481	2007	NA									
2826429-2007	gnpis.lot:'Apache'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1Y4V1JIWQ==	APACHE	13481	2007	NA									
2826429-2007	gnpis.lot:'Apache'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1Y4V1JIWQ==	APACHE	13481	2007	NA									
2826462-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA							144,7		
2826462-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA								60,9	
2826462-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA			82,5						
2826462-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA						136,5			
2826462-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA									65,6
2826462-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA	1								
2826462-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA				1					
2826462-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA		1							
2826462-2007	gnpis.lot:'RE06125'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6UkUwNjEyNQ==	RE06125	RE06125	2007	NA					6				
2826403-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA							98,4		
2826403-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA								89,8	
2826403-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA			90						
2826403-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA						122			
2826403-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA									71
2826403-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA	9								
2826403-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA									
2826403-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA									
2826403-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA									
2826402-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA							126,2		
2826402-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA								53,1	
2826402-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA			87,5						
2826402-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA						121			
2826402-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA									65,9
2826402-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA	8,5								
2826402-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA				1					
2826402-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA		7,5							
2826402-2007	gnpis.lot:'AO07403'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tZWFpGQw==	AO07403	36739	2007	NA					1				
2826450-2007	gnpis.lot:'DI07019'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGUFJBVg==	DI07019	DI07019	2007	NA							122,8		
2826450-2007	gnpis.lot:'DI07019'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1NGUFJBVg==	DI07019	DI07019	2007	NA								51,7	
