observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafLaminaFreshWeight	leafArea	cellDivisionZoneLengthLeaf	leafFreshWeight	leafWidth	shootFreshWeight	leafLength	finalLeafLength	shootDryWeight
P_4861	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-17T08:00:00Z							138.00		
P_4861	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							195.00		
P_4861	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							250.00		
P_4862	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z			9700.00						
P_4862	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							186.00		
P_4862	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							221.00		
P_4862	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-20T09:20:00Z							275.00		
P_4863	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							151.00		
P_4863	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							204.00		
P_4863	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-20T09:20:00Z							269.00		
P_4864	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z								608.00	
P_4864	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							142.00		
P_4864	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-20T09:20:00Z							197.00		
P_4864	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-21T10:00:00Z							261.00		
P_4864	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-23T08:15:00Z							388.00		
P_4864	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-24T08:05:00Z							456.00		
P_4864	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-25T08:00:00Z							524.00		
P_4864	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-26T07:55:00Z							564.00		
P_4864	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-27T09:15:00Z							583.00		
P_4864	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-30T08:10:00Z							607.00		
P_4864	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z							608.00		
P_4865	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-17T08:00:00Z							181.00		
P_4865	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							251.00		
P_4865	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							329.00		
P_4866	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-17T08:00:00Z							152.00		
P_4866	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							215.00		
P_4866	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							287.00		
P_4867	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-17T08:00:00Z							144.00		
P_4867	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							207.00		
P_4867	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							272.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z								694.00	
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z		96.46							
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z				5.87					
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z	2.66								
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							161.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							228.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-20T09:20:00Z							298.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-21T10:00:00Z							381.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-23T08:15:00Z							537.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-24T08:05:00Z							610.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-25T08:00:00Z							647.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-26T07:55:00Z							668.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-27T09:15:00Z							679.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-30T08:10:00Z							695.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z							694.00		
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z					2.67				
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z									2.31
P_4868	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z						29.72			
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z								610.00	
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z		78.54							
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z				4.69					
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z	2.10								
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							173.00		
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							235.00		
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-20T09:20:00Z							308.00		
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-21T10:00:00Z							384.00		
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-23T08:15:00Z							524.00		
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-24T08:05:00Z							563.00		
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-25T08:00:00Z							585.00		
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-26T07:55:00Z							596.00		
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-27T09:15:00Z							605.00		
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-30T08:10:00Z							611.00		
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z							610.00		
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z					2.54				
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z									2.51
P_4869	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z						31.70			
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z								646.00	
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z		88.02							
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z				5.17					
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z	2.31								
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							173.00		
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							234.00		
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-20T09:20:00Z							214.00		
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-21T10:00:00Z							385.00		
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-23T08:15:00Z							548.00		
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-24T08:05:00Z							594.00		
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-25T08:00:00Z							622.00		
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-26T07:55:00Z							629.00		
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-27T09:15:00Z							635.00		
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-30T08:10:00Z							643.00		
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z							646.00		
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z					2.61				
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z									2.87
P_4870	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z						36.36			
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z								603.00	
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							162.00		
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							220.00		
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-20T09:20:00Z							288.00		
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-21T10:00:00Z							353.00		
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-23T08:15:00Z							492.00		
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-24T08:05:00Z							546.00		
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-25T08:00:00Z							572.00		
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-26T07:55:00Z							582.00		
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-27T09:15:00Z							598.00		
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-30T08:10:00Z							606.00		
P_4871	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z							603.00		
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z								621.00	
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z		85.84							
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z				5.82					
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z	2.54								
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							177.00		
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-20T09:20:00Z							242.00		
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-21T10:00:00Z							301.00		
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-23T08:15:00Z							437.00		
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-24T08:05:00Z							504.00		
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-25T08:00:00Z							556.00		
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-26T07:55:00Z							586.00		
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-27T09:15:00Z							599.00		
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-30T08:10:00Z							618.00		
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z							621.00		
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z					2.77				
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z									2.19
P_4872	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z						31.01			
P_4873	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-17T08:00:00Z							140.00		
P_4873	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							195.00		
P_4873	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							254.00		
P_4874	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-17T08:00:00Z							138.00		
P_4874	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							195.00		
P_4874	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							254.00		
P_4875	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-17T08:00:00Z							138.00		
P_4875	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							192.00		
P_4875	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							243.00		
P_4876	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-17T08:00:00Z							160.00		
P_4876	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							229.00		
P_4876	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							300.00		
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z								617.00	
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z		86.99							
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z				5.81					
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z	2.48								
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							159.00		
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-20T09:20:00Z							228.00		
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-21T10:00:00Z							293.00		
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-23T08:15:00Z							427.00		
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-24T08:05:00Z							499.00		
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-25T08:00:00Z							557.00		
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-26T07:55:00Z							584.00		
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-27T09:15:00Z							600.00		
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-30T08:10:00Z							619.00		
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z							617.00		
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z					2.58				
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z									2.25
P_4877	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z						31.45			
P_4878	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z			11800.00						
P_4878	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-17T08:00:00Z							158.00		
P_4878	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							218.00		
P_4878	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							282.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z								630.00	
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z		90.89							
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z				5.98					
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z	2.61								
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							128.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							182.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-20T09:20:00Z							241.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-21T10:00:00Z							313.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-23T08:15:00Z							449.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-24T08:05:00Z							518.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-25T08:00:00Z							569.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-26T07:55:00Z							594.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-27T09:15:00Z							612.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-30T08:10:00Z							621.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z							630.00		
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z					2.80				
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z									2.66
P_4879	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z						32.15			
P_4880	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-31T07:45:00Z			10300.00						
P_4880	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-17T08:00:00Z							135.00		
P_4880	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-18T08:00:00Z							204.00		
P_4880	NA	NA	NA	Zea_VIB_RIL103RIL2way___28	RIL103 RIL 2-way 	28	NA	2012-01-19T08:00:00Z							259.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z								613.00	
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z		74.58							
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z				3.78					
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z	1.51								
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-18T08:00:00Z							159.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-19T08:00:00Z							216.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-20T09:20:00Z							280.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-21T10:00:00Z							348.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-23T08:15:00Z							479.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-24T08:05:00Z							539.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-25T08:00:00Z							571.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-26T07:55:00Z							595.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-27T09:15:00Z							605.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-30T08:10:00Z							615.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z							613.00		
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z					2.46				
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z									2.02
P_4890	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z						22.72			
P_4891	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-31T07:45:00Z			10300.00						
P_4891	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-16T08:00:00Z							150.00		
P_4891	NA	NA	NA	Zea_VIB_RIL104RIL2way___31	RIL104 RIL 2-way 	31	NA	2012-01-17T08:00:00Z							214.00		
