observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	leafLaminaFreshWeight	leafArea	leafFreshWeight	cellDivisionZoneLengthLeaf	leafWidth	shootFreshWeight	leafLength	finalLeafLength	shootDryWeight
P_5305	NA	NA	NA	Zea_VIB_RIL91RIL2way___53	RIL91 RIL 2-way 	53	NA	2012-04-24T06:30:00Z									3.58
P_5305	NA	NA	NA	Zea_VIB_RIL91RIL2way___53	RIL91 RIL 2-way 	53	NA	2012-04-24T06:30:00Z						41.29			
P_5306	NA	NA	NA	Zea_VIB_RIL91RIL2way___53	RIL91 RIL 2-way 	53	NA	2012-04-08T07:30:00Z							141.00		
P_5306	NA	NA	NA	Zea_VIB_RIL91RIL2way___53	RIL91 RIL 2-way 	53	NA	2012-04-09T15:10:00Z							217.00		
P_5306	NA	NA	NA	Zea_VIB_RIL91RIL2way___53	RIL91 RIL 2-way 	53	NA	2012-04-10T07:00:00Z							257.00		
P_5307	NA	NA	NA	Zea_VIB_RIL91RIL2way___53	RIL91 RIL 2-way 	53	NA	2012-04-24T06:30:00Z				4200.00					
P_5307	NA	NA	NA	Zea_VIB_RIL91RIL2way___53	RIL91 RIL 2-way 	53	NA	2012-04-08T07:30:00Z							188.00		
P_5307	NA	NA	NA	Zea_VIB_RIL91RIL2way___53	RIL91 RIL 2-way 	53	NA	2012-04-09T15:10:00Z							277.00		
P_5307	NA	NA	NA	Zea_VIB_RIL91RIL2way___53	RIL91 RIL 2-way 	53	NA	2012-04-10T07:00:00Z							322.00		
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z								638.00	
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							173.00		
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							242.00		
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-13T06:30:00Z							311.00		
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-14T12:30:00Z							412.00		
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-16T07:00:00Z							548.00		
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-17T07:00:00Z							589.00		
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-18T07:00:00Z							613.00		
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-19T07:00:00Z							624.00		
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-20T07:00:00Z							630.00		
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-23T07:15:00Z							636.00		
P_5337	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z							638.00		
P_5338	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z				12000.00					
P_5338	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							136.00		
P_5338	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							198.00		
P_5338	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							269.00		
P_5339	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							137.00		
P_5339	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							192.00		
P_5339	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							254.00		
P_5340	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z				12850.00					
P_5340	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							136.00		
P_5340	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							201.00		
P_5340	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							273.00		
P_5341	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							165.00		
P_5341	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							230.00		
P_5341	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							306.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z								711.00	
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z		102.62							
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z			6.13						
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z	2.62								
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							136.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							208.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-13T06:30:00Z							277.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-14T12:30:00Z							382.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-16T07:00:00Z							526.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-17T07:00:00Z							601.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-18T07:00:00Z							648.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-19T07:00:00Z							682.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-20T07:00:00Z							703.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-23T07:15:00Z							711.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z							711.00		
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z					2.82				
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z									2.60
P_5342	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z						35.63			
P_5343	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							148.00		
P_5343	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							207.00		
P_5343	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							283.00		
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z								626.00	
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							168.00		
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							233.00		
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-13T06:30:00Z							294.00		
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-14T12:30:00Z							381.00		
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-16T07:00:00Z							516.00		
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-17T07:00:00Z							566.00		
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-18T07:00:00Z							593.00		
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-19T07:00:00Z							608.00		
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-20T07:00:00Z							618.00		
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-23T07:15:00Z							627.00		
P_5344	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z							626.00		
P_5345	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							133.00		
P_5345	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							200.00		
P_5345	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							268.00		
P_5346	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-09T15:10:00Z							133.00		
P_5346	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							163.00		
P_5346	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							212.00		
P_5346	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							268.00		
P_5347	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z				12700.00					
P_5347	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							148.00		
P_5347	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							212.00		
P_5347	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							280.00		
P_5328	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-09T15:10:00Z							146.00		
P_5328	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							187.00		
P_5328	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							251.00		
P_5329	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-09T15:10:00Z							165.00		
P_5329	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							208.00		
P_5329	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							282.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z								716.00	
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z		109.84							
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z			7.19						
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z	3.01								
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							152.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							227.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-13T06:30:00Z							296.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-14T12:30:00Z							402.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-16T07:00:00Z							546.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-17T07:00:00Z							616.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-18T07:00:00Z							660.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-19T07:00:00Z							682.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-20T07:00:00Z							703.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-23T07:15:00Z							719.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z							716.00		
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z					2.94				
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z									2.75
P_5330	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z						38.61			
P_5331	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-09T15:10:00Z							149.00		
P_5331	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							191.00		
P_5331	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							261.00		
P_5332	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-09T15:10:00Z							153.00		
P_5332	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							201.00		
P_5332	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							278.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z								709.00	
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z		118.85							
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z			7.30						
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z	3.21								
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							142.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							208.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-13T06:30:00Z							274.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-14T12:30:00Z							372.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-16T07:00:00Z							516.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-17T07:00:00Z							595.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-18T07:00:00Z							642.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-19T07:00:00Z							671.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-20T07:00:00Z							687.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-23T07:15:00Z							703.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z							709.00		
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z					3.25				
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z									2.77
P_5333	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z						35.61			
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z								647.00	
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z		95.71							
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z			5.87						
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z	2.57								
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							153.00		
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							208.00		
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-13T06:30:00Z							267.00		
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-14T12:30:00Z							355.00		
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-16T07:00:00Z							495.00		
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-17T07:00:00Z							558.00		
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-18T07:00:00Z							598.00		
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-19T07:00:00Z							626.00		
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-20T07:00:00Z							641.00		
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-23T07:15:00Z							646.00		
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z							647.00		
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z					2.88				
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z									2.51
P_5334	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z						34.28			
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z								715.00	
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z		115.54							
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z			7.16						
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z	2.97								
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							136.00		
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							207.00		
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-13T06:30:00Z							281.00		
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-14T12:30:00Z							396.00		
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-16T07:00:00Z							553.00		
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-17T07:00:00Z							623.00		
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-18T07:00:00Z							675.00		
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-19T07:00:00Z							691.00		
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-20T07:00:00Z							705.00		
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-23T07:15:00Z							717.00		
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z							715.00		
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z					3.24				
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z									3.07
P_5335	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z						42.91			
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z								680.00	
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z		99.62							
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z			5.81						
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z	2.43								
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-10T07:00:00Z							150.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-11T07:00:00Z							217.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-12T07:00:00Z							287.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-13T06:30:00Z							360.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-14T12:30:00Z							468.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-16T07:00:00Z							600.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-17T07:00:00Z							630.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-18T07:00:00Z							652.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-19T07:00:00Z							664.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-20T07:00:00Z							677.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-23T07:15:00Z							680.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z							680.00		
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z					3.03				
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z									2.85
P_5336	NA	NA	NA	Zea_VIB_RIL83RIL2way___51	RIL83 RIL 2-way 	51	NA	2012-04-24T06:30:00Z						38.42			
P_5256	NA	NA	NA	Zea_VIB_RIL82RIL2way___56	RIL82 RIL 2-way 	56	NA	2012-04-10T07:00:00Z							193.00		
P_5256	NA	NA	NA	Zea_VIB_RIL82RIL2way___56	RIL82 RIL 2-way 	56	NA	2012-04-11T07:00:00Z							270.00		
P_5256	NA	NA	NA	Zea_VIB_RIL82RIL2way___56	RIL82 RIL 2-way 	56	NA	2012-04-12T07:00:00Z							348.00		
P_5257	NA	NA	NA	Zea_VIB_RIL82RIL2way___56	RIL82 RIL 2-way 	56	NA	2012-04-10T07:00:00Z							196.00		
P_5257	NA	NA	NA	Zea_VIB_RIL82RIL2way___56	RIL82 RIL 2-way 	56	NA	2012-04-11T07:00:00Z							267.00		
P_5257	NA	NA	NA	Zea_VIB_RIL82RIL2way___56	RIL82 RIL 2-way 	56	NA	2012-04-12T07:00:00Z							343.00		
P_5258	NA	NA	NA	Zea_VIB_RIL82RIL2way___56	RIL82 RIL 2-way 	56	NA	2012-04-10T07:00:00Z							162.00		
